,id,title,categories,date,closed,date_closed,geometries,year
3508,EONET_1957,Hurricane Jeanne,Severe Storms,2004-09-13,True,2004-10-04,"{'type': 'Point', 'coordinates': [-60.0, 15.9]}",2004
3509,EONET_1987,Tropical Storm #24,Severe Storms,2004-09-10,True,2004-09-18,"{'type': 'Point', 'coordinates': [119.6, 23.0]}",2004
3510,EONET_1969,Hurricane Javier,Severe Storms,2004-09-10,True,2004-09-25,"{'type': 'Point', 'coordinates': [-93.5, 11.2]}",2004
3511,EONET_1970,Hurricane Isis,Severe Storms,2004-09-08,True,2004-09-26,"{'type': 'Point', 'coordinates': [-109.9, 15.1]}",2004
3512,EONET_1988,Tropical Storm #23,Severe Storms,2004-09-04,True,2004-09-13,"{'type': 'Point', 'coordinates': [153.5, 14.9]}",2004
3513,EONET_1958,Hurricane Ivan,Severe Storms,2004-09-02,True,2004-09-29,"{'type': 'Point', 'coordinates': [-27.6, 9.7]}",2004
3514,EONET_700,"Asamayama Volcano, Japan",Volcanoes,2004-09-01,True,2004-12-09,"{'type': 'Point', 'coordinates': [138.523, 36.406]}",2004
3515,EONET_1947,Tropical Storm #1,Severe Storms,2004-08-31,True,2004-09-09,"{'type': 'Point', 'coordinates': [88.0, -3.8]}",2004
3516,EONET_1971,Hurricane Howard,Severe Storms,2004-08-30,True,2004-09-15,"{'type': 'Point', 'coordinates': [-103.1, 11.9]}",2004
3517,EONET_1959,Tropical Storm Hermine,Severe Storms,2004-08-27,True,2004-09-05,"{'type': 'Point', 'coordinates': [-65.2, 29.0]}",2004
3518,EONET_1960,Hurricane Gaston,Severe Storms,2004-08-27,True,2004-09-08,"{'type': 'Point', 'coordinates': [-78.1, 31.8]}",2004
3519,EONET_1972,Tropical Storm Georgette,Severe Storms,2004-08-26,True,2004-09-08,"{'type': 'Point', 'coordinates': [-106.0, 14.7]}",2004
3520,EONET_1989,Typhoon  #22,Severe Storms,2004-08-26,True,2004-09-13,"{'type': 'Point', 'coordinates': [170.9, 10.8]}",2004
3521,EONET_1961,Hurricane Frances,Severe Storms,2004-08-25,True,2004-09-15,"{'type': 'Point', 'coordinates': [-35.2, 11.1]}",2004
3522,EONET_1973,Hurricane Frank,Severe Storms,2004-08-23,True,2004-09-01,"{'type': 'Point', 'coordinates': [-110.2, 16.7]}",2004
3523,EONET_1974,Tropical Storm Estelle,Severe Storms,2004-08-19,True,2004-08-30,"{'type': 'Point', 'coordinates': [-131.8, 11.6]}",2004
3524,EONET_1990,Typhoon  #20,Severe Storms,2004-08-17,True,2004-08-31,"{'type': 'Point', 'coordinates': [146.5, 9.4]}",2004
3525,EONET_1991,Super Typhoon  #19,Severe Storms,2004-08-17,True,2004-09-05,"{'type': 'Point', 'coordinates': [172.3, 9.3]}",2004
3526,EONET_1992,Typhoon  #18,Severe Storms,2004-08-13,True,2004-08-24,"{'type': 'Point', 'coordinates': [144.1, 14.5]}",2004
3527,EONET_1962,Tropical Storm Earl,Severe Storms,2004-08-13,True,2004-08-20,"{'type': 'Point', 'coordinates': [-45.6, 9.0]}",2004
3528,EONET_1963,Hurricane Danielle,Severe Storms,2004-08-13,True,2004-08-29,"{'type': 'Point', 'coordinates': [-21.8, 12.3]}",2004
3529,EONET_1993,Tropical Storm #17,Severe Storms,2004-08-10,True,2004-08-18,"{'type': 'Point', 'coordinates': [154.3, 23.5]}",2004
3530,EONET_1964,Hurricane Charley,Severe Storms,2004-08-09,True,2004-08-20,"{'type': 'Point', 'coordinates': [-59.2, 11.4]}",2004
3531,EONET_1994,Typhoon  #16,Severe Storms,2004-08-07,True,2004-08-18,"{'type': 'Point', 'coordinates': [130.2, 14.8]}",2004
3532,EONET_629,"Marapi Volcano, Indonesia",Volcanoes,2004-08-05,True,2004-08-05,"{'type': 'Point', 'coordinates': [100.473, -0.381]}",2004
3533,EONET_1965,Tropical Storm Bonnie,Severe Storms,2004-08-03,True,2004-08-19,"{'type': 'Point', 'coordinates': [-53.6, 12.9]}",2004
3534,EONET_1996,Typhoon  #14,Severe Storms,2004-08-02,True,2004-08-14,"{'type': 'Point', 'coordinates': [165.8, 15.8]}",2004
3535,EONET_1995,Tropical Storm #15,Severe Storms,2004-08-02,True,2004-08-10,"{'type': 'Point', 'coordinates': [148.0, 22.3]}",2004
3536,EONET_1966,Hurricane Alex,Severe Storms,2004-07-31,True,2004-08-11,"{'type': 'Point', 'coordinates': [-78.3, 30.3]}",2004
3537,EONET_1975,Hurricane Darby,Severe Storms,2004-07-26,True,2004-08-06,"{'type': 'Point', 'coordinates': [-112.8, 12.2]}",2004
3538,EONET_1997,Typhoon  #13,Severe Storms,2004-07-24,True,2004-08-06,"{'type': 'Point', 'coordinates': [150.8, 20.1]}",2004
3539,EONET_883,"Chirinkotan Volcano, Russia",Volcanoes,2004-07-20,True,2004-07-20,"{'type': 'Point', 'coordinates': [153.48, 48.98]}",2004
3540,EONET_1042,"Pacaya Volcano, Guatemala",Volcanoes,2004-07-19,True,2010-10-28,"{'type': 'Point', 'coordinates': [-90.601, 14.381]}",2004
3541,EONET_1976,Hurricane Celia,Severe Storms,2004-07-19,True,2004-07-31,"{'type': 'Point', 'coordinates': [-113.1, 14.4]}",2004
3542,EONET_654,"Galeras Volcano, Colombia",Volcanoes,2004-07-16,True,2005-02-07,"{'type': 'Point', 'coordinates': [-77.37, 1.22]}",2004
3543,EONET_1977,Tropical Storm Blas,Severe Storms,2004-07-12,True,2004-07-24,"{'type': 'Point', 'coordinates': [-105.5, 14.6]}",2004
3544,EONET_1998,Tropical Storm #12,Severe Storms,2004-07-12,True,2004-07-21,"{'type': 'Point', 'coordinates': [133.3, 20.0]}",2004
3545,EONET_819,"Egon Volcano, Indonesia",Volcanoes,2004-07-03,True,2004-09-16,"{'type': 'Point', 'coordinates': [122.455, -8.676]}",2004
3546,EONET_1999,Typhoon  #11,Severe Storms,2004-06-24,True,2004-07-09,"{'type': 'Point', 'coordinates': [153.8, 11.6]}",2004
3547,EONET_950,"Kerinci Volcano, Indonesia",Volcanoes,2004-06-22,True,2004-10-24,"{'type': 'Point', 'coordinates': [101.264, -1.697]}",2004
3548,EONET_2000,Typhoon  #10,Severe Storms,2004-06-21,True,2004-07-09,"{'type': 'Point', 'coordinates': [147.3, 13.0]}",2004
3549,EONET_2001,Super Typhoon  #9,Severe Storms,2004-06-11,True,2004-06-26,"{'type': 'Point', 'coordinates': [140.0, 6.4]}",2004
3550,EONET_943,"Tengger Caldera Volcano, Indonesia",Volcanoes,2004-06-08,True,2004-06-24,"{'type': 'Point', 'coordinates': [112.95, -7.942]}",2004
3551,EONET_2002,Typhoon  #8,Severe Storms,2004-06-05,True,2004-06-18,"{'type': 'Point', 'coordinates': [141.7, 6.7]}",2004
3552,EONET_2003,Typhoon  #7,Severe Storms,2004-06-04,True,2004-06-16,"{'type': 'Point', 'coordinates': [116.6, 15.7]}",2004
3553,EONET_1068,"Awu Volcano, Indonesia",Volcanoes,2004-06-02,True,2004-08-30,"{'type': 'Point', 'coordinates': [125.5, 3.67]}",2004
3554,EONET_984,"Popocatepetl Volcano, Mexico",Volcanoes,2004-05-26,True,2004-05-26,"{'type': 'Point', 'coordinates': [-98.622, 19.023]}",2004
3555,EONET_1978,Tropical Storm Agatha,Severe Storms,2004-05-22,True,2004-05-31,"{'type': 'Point', 'coordinates': [-107.6, 14.7]}",2004
3556,EONET_2004,Tropical Storm #6,Severe Storms,2004-05-15,True,2004-05-27,"{'type': 'Point', 'coordinates': [147.5, 5.2]}",2004
3557,EONET_2040,Cyclone  #2,Severe Storms,2004-05-14,True,2004-05-24,"{'type': 'Point', 'coordinates': [89.7, 14.8]}",2004
3558,EONET_2005,Tropical Storm #5,Severe Storms,2004-05-14,True,2004-05-23,"{'type': 'Point', 'coordinates': [113.8, 9.2]}",2004
3559,EONET_2006,Super Typhoon  #4,Severe Storms,2004-05-13,True,2004-05-26,"{'type': 'Point', 'coordinates': [131.8, 7.3]}",2004
3560,EONET_1030,"Nyamuragira Volcano, DR Congo",Volcanoes,2004-05-08,True,2004-05-28,"{'type': 'Point', 'coordinates': [29.2, -1.408]}",2004
3561,EONET_2016,Cyclone  #23,Severe Storms,2004-05-04,True,2004-05-20,"{'type': 'Point', 'coordinates': [84.1, -7.6]}",2004
3562,EONET_2041,Tropical Storm #1,Severe Storms,2004-05-04,True,2004-05-14,"{'type': 'Point', 'coordinates': [74.3, 11.1]}",2004
3563,EONET_589,Anatahan Volcano,Volcanoes,2004-04-12,True,2005-09-03,"{'type': 'Point', 'coordinates': [145.67, 16.35]}",2004
3564,EONET_779,"Ulawun Volcano, Papua New Guinea",Volcanoes,2004-04-12,True,2004-04-14,"{'type': 'Point', 'coordinates': [151.33, -5.05]}",2004
3565,EONET_2010,Tropical Storm 22p,Severe Storms,2004-04-08,True,2004-04-14,"{'type': 'Point', 'coordinates': [176.8, -16.8]}",2004
3566,EONET_2017,Tropical Storm #22,Severe Storms,2004-04-07,True,2004-04-14,"{'type': 'Point', 'coordinates': [173.0, -14.5]}",2004
3567,EONET_627,"Karangetang Volcano, Indonesia",Volcanoes,2004-04-02,True,2005-08-05,"{'type': 'Point', 'coordinates': [125.4, 2.78]}",2004
3568,EONET_2007,Super Typhoon  #3,Severe Storms,2004-04-02,True,2004-04-20,"{'type': 'Point', 'coordinates': [153.6, 6.9]}",2004
3569,EONET_2011,Tropical Storm Grace,Severe Storms,2004-03-21,True,2004-03-27,"{'type': 'Point', 'coordinates': [155.0, -19.7]}",2004
3570,EONET_2018,Cyclone  #20,Severe Storms,2004-03-21,True,2004-04-02,"{'type': 'Point', 'coordinates': [103.4, -12.5]}",2004
3571,EONET_2019,Tropical Storm #19,Severe Storms,2004-03-20,True,2004-03-28,"{'type': 'Point', 'coordinates': [147.7, -15.3]}",2004
3572,EONET_2020,Cyclone  #18,Severe Storms,2004-03-15,True,2004-04-01,"{'type': 'Point', 'coordinates': [133.5, -10.7]}",2004
3573,EONET_2008,Tropical Storm #2,Severe Storms,2004-03-14,True,2004-03-28,"{'type': 'Point', 'coordinates': [143.3, 3.0]}",2004
3574,EONET_2021,Cyclone  #17,Severe Storms,2004-03-07,True,2004-03-18,"{'type': 'Point', 'coordinates': [89.1, -13.1]}",2004
3575,EONET_525,"Kikai Volcano, Japan",Volcanoes,2004-03-05,True,2004-10-31,"{'type': 'Point', 'coordinates': [130.308, 30.789]}",2004
3576,EONET_567,"Soufrière Hills Volcano, Montserrat",Volcanoes,2004-03-03,True,2004-05-02,"{'type': 'Point', 'coordinates': [-62.18, 16.72]}",2004
3577,EONET_2012,Tropical Storm Evan,Severe Storms,2004-03-01,True,2004-03-07,"{'type': 'Point', 'coordinates': [135.5, -14.0]}",2004
3578,EONET_2022,Cyclone  #16,Severe Storms,2004-03-01,True,2004-03-16,"{'type': 'Point', 'coordinates': [72.2, -11.6]}",2004
3579,EONET_2023,Cyclone  #14,Severe Storms,2004-02-26,True,2004-03-07,"{'type': 'Point', 'coordinates': [120.9, -19.7]}",2004
3580,EONET_2013,Cyclone Ivy,Severe Storms,2004-02-22,True,2004-03-05,"{'type': 'Point', 'coordinates': [173.7, -15.9]}",2004
3581,EONET_2024,Cyclone  #13,Severe Storms,2004-02-21,True,2004-03-05,"{'type': 'Point', 'coordinates': [172.2, -15.4]}",2004
3582,EONET_508,"Shishaldin Volcano, Alaska",Volcanoes,2004-02-17,True,2004-07-31,"{'type': 'Point', 'coordinates': [-163.97, 54.756]}",2004
3583,EONET_934,"Epi Volcano, Vanuatu",Volcanoes,2004-02-16,True,2004-02-24,"{'type': 'Point', 'coordinates': [168.37, -16.68]}",2004
3584,EONET_633,"Veniaminof Volcano, Alaska",Volcanoes,2004-02-16,True,2004-09-05,"{'type': 'Point', 'coordinates': [-159.38, 56.17]}",2004
3585,EONET_2014,Tropical Storm Fritz,Severe Storms,2004-02-12,True,2004-02-17,"{'type': 'Point', 'coordinates': [140.1, -16.7]}",2004
3586,EONET_2009,Tropical Storm #1,Severe Storms,2004-02-10,True,2004-02-24,"{'type': 'Point', 'coordinates': [148.0, 7.8]}",2004
3587,EONET_2025,Tropical Storm #12,Severe Storms,2004-02-10,True,2004-02-17,"{'type': 'Point', 'coordinates': [145.7, -13.9]}",2004
3588,EONET_2026,Tropical Storm #11,Severe Storms,2004-01-28,True,2004-02-07,"{'type': 'Point', 'coordinates': [89.5, -6.0]}",2004
3589,EONET_2027,Cyclone  #10,Severe Storms,2004-01-26,True,2004-02-12,"{'type': 'Point', 'coordinates': [63.2, -11.7]}",2004
3590,EONET_2028,Cyclone  #9,Severe Storms,2004-01-25,True,2004-02-10,"{'type': 'Point', 'coordinates': [43.1, -16.6]}",2004
3591,EONET_1003,"Langila Volcano, Papua New Guinea",Volcanoes,2004-01-20,True,2004-01-27,"{'type': 'Point', 'coordinates': [148.42, -5.525]}",2004
3592,EONET_491,"Bezymianny Volcano, Russia",Volcanoes,2004-01-14,True,2005-02-28,"{'type': 'Point', 'coordinates': [160.595, 55.972]}",2004
3593,EONET_2015,Cyclone Heta,Severe Storms,2004-01-02,True,2004-01-13,"{'type': 'Point', 'coordinates': [-174.1, -7.9]}",2004
3594,EONET_2029,Tropical Storm #8,Severe Storms,2004-01-01,True,2004-01-11,"{'type': 'Point', 'coordinates': [124.2, -16.4]}",2004
3595,EONET_1942,Cyclone  #6,Severe Storms,2004-01-01,True,2005-01-05,"{'type': 'Point', 'coordinates': [68.2, -26.3]}",2004
3596,EONET_1941,Tropical Storm #7,Severe Storms,2004-01-01,True,2005-01-05,"{'type': 'Point', 'coordinates': [121.4, -14.7]}",2004
3597,EONET_2074,Tropical Storm #27,Severe Storms,2003-12-23,True,2004-01-01,"{'type': 'Point', 'coordinates': [142.0, 11.1]}",2003
3598,EONET_2097,Cyclone Debbie,Severe Storms,2003-12-18,True,2003-12-26,"{'type': 'Point', 'coordinates': [135.3, -9.7]}",2003
3599,EONET_2032,Cyclone  #5,Severe Storms,2003-12-17,True,2003-12-27,"{'type': 'Point', 'coordinates': [137.4, -9.3]}",2003
3600,EONET_2134,Tropical Storm #3,Severe Storms,2003-12-11,True,2003-12-21,"{'type': 'Point', 'coordinates': [91.7, 4.5]}",2003
3601,EONET_2042,Tropical Storm Peter,Severe Storms,2003-12-07,True,2003-12-16,"{'type': 'Point', 'coordinates': [-34.5, 27.5]}",2003
3602,EONET_2033,Cyclone  #4,Severe Storms,2003-12-06,True,2003-12-22,"{'type': 'Point', 'coordinates': [93.6, -7.5]}",2003
3603,EONET_2043,Tropical Storm Odette,Severe Storms,2003-12-04,True,2003-12-14,"{'type': 'Point', 'coordinates': [-76.2, 12.9]}",2003
3604,EONET_2034,Cyclone  #3,Severe Storms,2003-12-04,True,2003-12-26,"{'type': 'Point', 'coordinates': [64.6, -9.3]}",2003
3605,EONET_2075,Super Typhoon  #26,Severe Storms,2003-11-14,True,2003-12-07,"{'type': 'Point', 'coordinates': [172.3, 12.8]}",2003
3606,EONET_2076,Typhoon  #25,Severe Storms,2003-11-11,True,2003-11-24,"{'type': 'Point', 'coordinates': [141.2, 10.7]}",2003
3607,EONET_2135,Cyclone  #2,Severe Storms,2003-11-10,True,2003-11-23,"{'type': 'Point', 'coordinates': [67.1, 8.7]}",2003
3608,EONET_2035,Cyclone  #2,Severe Storms,2003-11-08,True,2003-11-27,"{'type': 'Point', 'coordinates': [79.4, -4.9]}",2003
3609,EONET_2077,Typhoon  #24,Severe Storms,2003-10-28,True,2003-11-09,"{'type': 'Point', 'coordinates': [133.1, 11.4]}",2003
3610,EONET_2078,Tropical Storm #23,Severe Storms,2003-10-21,True,2003-11-02,"{'type': 'Point', 'coordinates': [101.4, 9.1]}",2003
3611,EONET_2058,Hurricane Patricia,Severe Storms,2003-10-20,True,2003-10-31,"{'type': 'Point', 'coordinates': [-100.3, 10.0]}",2003
3612,EONET_2080,Typhoon  #20,Severe Storms,2003-10-18,True,2003-10-31,"{'type': 'Point', 'coordinates': [130.3, 14.7]}",2003
3613,EONET_2079,Super Typhoon  #21,Severe Storms,2003-10-18,True,2003-11-05,"{'type': 'Point', 'coordinates': [146.7, 16.8]}",2003
3614,EONET_2044,Tropical Storm Nicholas,Severe Storms,2003-10-13,True,2003-11-06,"{'type': 'Point', 'coordinates': [-37.0, 9.5]}",2003
3615,EONET_2045,Tropical Storm Mindy,Severe Storms,2003-10-10,True,2003-10-19,"{'type': 'Point', 'coordinates': [-68.8, 19.1]}",2003
3616,EONET_2059,Hurricane Olaf,Severe Storms,2003-10-03,True,2003-10-13,"{'type': 'Point', 'coordinates': [-98.4, 11.7]}",2003
3617,EONET_2060,Hurricane Nora,Severe Storms,2003-10-01,True,2003-10-14,"{'type': 'Point', 'coordinates': [-108.1, 15.7]}",2003
3618,EONET_2036,Tropical Storm #1,Severe Storms,2003-09-29,True,2003-10-10,"{'type': 'Point', 'coordinates': [63.4, -4.4]}",2003
3619,EONET_2046,Tropical Storm Larry,Severe Storms,2003-09-27,True,2003-10-12,"{'type': 'Point', 'coordinates': [-84.7, 18.5]}",2003
3620,EONET_2047,Hurricane Kate,Severe Storms,2003-09-25,True,2003-10-15,"{'type': 'Point', 'coordinates': [-37.7, 11.8]}",2003
3621,EONET_2048,Hurricane Juan,Severe Storms,2003-09-24,True,2003-10-04,"{'type': 'Point', 'coordinates': [-62.4, 28.2]}",2003
3622,EONET_2081,Typhoon  #17,Severe Storms,2003-09-23,True,2003-10-05,"{'type': 'Point', 'coordinates': [139.6, 14.5]}",2003
3623,EONET_2061,Hurricane Marty,Severe Storms,2003-09-18,True,2003-10-01,"{'type': 'Point', 'coordinates': [-105.7, 16.5]}",2003
3624,EONET_2082,Typhoon  #16,Severe Storms,2003-09-17,True,2003-09-28,"{'type': 'Point', 'coordinates': [130.4, 19.4]}",2003
3625,EONET_2062,Hurricane Linda,Severe Storms,2003-09-13,True,2003-09-28,"{'type': 'Point', 'coordinates': [-108.2, 14.7]}",2003
3626,EONET_741,"Lokon-Empung Volcano, Indonesia",Volcanoes,2003-09-12,True,2003-09-12,"{'type': 'Point', 'coordinates': [124.792, 1.358]}",2003
3627,EONET_2049,Hurricane Isabel,Severe Storms,2003-09-06,True,2003-09-25,"{'type': 'Point', 'coordinates': [-31.4, 13.8]}",2003
3628,EONET_2083,Super Typhoon  #15,Severe Storms,2003-09-04,True,2003-09-18,"{'type': 'Point', 'coordinates': [150.9, 9.6]}",2003
3629,EONET_2050,Tropical Storm Henri,Severe Storms,2003-09-03,True,2003-09-13,"{'type': 'Point', 'coordinates': [-87.7, 27.4]}",2003
3630,EONET_2063,Tropical Storm Kevin,Severe Storms,2003-09-03,True,2003-09-15,"{'type': 'Point', 'coordinates': [-111.5, 19.0]}",2003
3631,EONET_2051,Tropical Storm Grace,Severe Storms,2003-08-30,True,2003-09-07,"{'type': 'Point', 'coordinates': [-92.4, 24.3]}",2003
3632,EONET_2064,Hurricane Jimena,Severe Storms,2003-08-28,True,2003-09-10,"{'type': 'Point', 'coordinates': [-129.6, 14.0]}",2003
3633,EONET_2052,Hurricane Fabian,Severe Storms,2003-08-27,True,2003-09-14,"{'type': 'Point', 'coordinates': [-30.7, 14.6]}",2003
3634,EONET_2084,Typhoon  #14,Severe Storms,2003-08-27,True,2003-09-08,"{'type': 'Point', 'coordinates': [139.0, 19.6]}",2003
3635,EONET_2065,Hurricane Ignacio,Severe Storms,2003-08-22,True,2003-09-01,"{'type': 'Point', 'coordinates': [-107.0, 20.5]}",2003
3636,EONET_2085,Tropical Storm #13,Severe Storms,2003-08-18,True,2003-08-25,"{'type': 'Point', 'coordinates': [125.2, 18.8]}",2003
3637,EONET_2053,Hurricane Erika,Severe Storms,2003-08-14,True,2003-08-22,"{'type': 'Point', 'coordinates': [-83.3, 26.4]}",2003
3638,EONET_2086,Typhoon  #12,Severe Storms,2003-08-14,True,2003-08-31,"{'type': 'Point', 'coordinates': [155.4, 7.0]}",2003
3639,EONET_2066,Tropical Storm Hilda,Severe Storms,2003-08-09,True,2003-08-18,"{'type': 'Point', 'coordinates': [-111.1, 13.5]}",2003
3640,EONET_2067,Tropical Storm Guillermo,Severe Storms,2003-08-07,True,2003-08-18,"{'type': 'Point', 'coordinates': [-115.7, 16.0]}",2003
3641,EONET_2087,Typhoon  #11,Severe Storms,2003-07-31,True,2003-08-15,"{'type': 'Point', 'coordinates': [150.1, 8.6]}",2003
3642,EONET_578,"Gamalama Volcano, Indonesia",Volcanoes,2003-07-31,True,2003-10-02,"{'type': 'Point', 'coordinates': [127.33, 0.8]}",2003
3643,EONET_2088,Typhoon  #10,Severe Storms,2003-07-30,True,2003-08-10,"{'type': 'Point', 'coordinates': [130.4, 11.8]}",2003
3644,EONET_552,"Bezymianny Volcano, Russia",Volcanoes,2003-07-26,True,2003-08-01,"{'type': 'Point', 'coordinates': [160.595, 55.972]}",2003
3645,EONET_2068,Tropical Storm Felicia,Severe Storms,2003-07-17,True,2003-07-29,"{'type': 'Point', 'coordinates': [-105.3, 14.0]}",2003
3646,EONET_2054,Hurricane Danny,Severe Storms,2003-07-16,True,2003-08-01,"{'type': 'Point', 'coordinates': [-54.1, 30.8]}",2003
3647,EONET_2089,Super Typhoon  #9,Severe Storms,2003-07-15,True,2003-07-30,"{'type': 'Point', 'coordinates': [150.0, 3.6]}",2003
3648,EONET_2090,Typhoon  #8,Severe Storms,2003-07-14,True,2003-07-27,"{'type': 'Point', 'coordinates': [136.9, 10.5]}",2003
3649,EONET_2069,Tropical Storm Enrique,Severe Storms,2003-07-10,True,2003-07-21,"{'type': 'Point', 'coordinates': [-106.3, 14.1]}",2003
3650,EONET_2055,Hurricane Claudette,Severe Storms,2003-07-07,True,2003-07-22,"{'type': 'Point', 'coordinates': [-53.5, 11.1]}",2003
3651,EONET_2070,Tropical Storm Dolores,Severe Storms,2003-07-06,True,2003-07-13,"{'type': 'Point', 'coordinates': [-116.0, 13.8]}",2003
3652,EONET_2056,Tropical Storm Bill,Severe Storms,2003-06-28,True,2003-07-08,"{'type': 'Point', 'coordinates': [-89.0, 19.5]}",2003
3653,EONET_1054,"Leroboleng Volcano, Indonesia",Volcanoes,2003-06-26,True,2003-07-29,"{'type': 'Point', 'coordinates': [122.833, -8.365]}",2003
3654,EONET_2071,Tropical Storm Carlos,Severe Storms,2003-06-26,True,2003-07-03,"{'type': 'Point', 'coordinates': [-97.2, 13.9]}",2003
3655,EONET_2072,Tropical Storm Blanca,Severe Storms,2003-06-17,True,2003-06-29,"{'type': 'Point', 'coordinates': [-103.2, 15.9]}",2003
3656,EONET_814,"Lopevi Volcano, Vanuatu",Volcanoes,2003-06-08,True,2003-06-16,"{'type': 'Point', 'coordinates': [168.346, -16.507]}",2003
3657,EONET_2091,Typhoon  #7,Severe Storms,2003-06-07,True,2003-06-25,"{'type': 'Point', 'coordinates': [155.8, 8.2]}",2003
3658,EONET_2098,Cyclone Gina,Severe Storms,2003-06-04,True,2003-06-13,"{'type': 'Point', 'coordinates': [170.1, -10.4]}",2003
3659,EONET_2107,Cyclone  #29,Severe Storms,2003-06-04,True,2003-06-14,"{'type': 'Point', 'coordinates': [171.7, -10.0]}",2003
3660,EONET_2092,Tropical Storm #6,Severe Storms,2003-05-31,True,2003-06-09,"{'type': 'Point', 'coordinates': [117.2, 17.1]}",2003
3661,EONET_556,"Lewotobi Volcano, Indonesia",Volcanoes,2003-05-30,True,2003-09-01,"{'type': 'Point', 'coordinates': [122.775, -8.542]}",2003
3662,EONET_2093,Tropical Storm #5,Severe Storms,2003-05-24,True,2003-06-04,"{'type': 'Point', 'coordinates': [118.7, 15.5]}",2003
3663,EONET_2073,Tropical Storm Andres,Severe Storms,2003-05-19,True,2003-05-31,"{'type': 'Point', 'coordinates': [-102.2, 9.6]}",2003
3664,EONET_2094,Typhoon  #4,Severe Storms,2003-05-18,True,2003-06-01,"{'type': 'Point', 'coordinates': [147.9, 4.0]}",2003
3665,EONET_732,Anatahan Volcano,Volcanoes,2003-05-10,True,2003-07-12,"{'type': 'Point', 'coordinates': [145.67, 16.35]}",2003
3666,EONET_2136,Tropical Storm #1,Severe Storms,2003-05-08,True,2003-05-24,"{'type': 'Point', 'coordinates': [91.3, 5.0]}",2003
3667,EONET_2108,Cyclone  #28,Severe Storms,2003-05-02,True,2003-05-15,"{'type': 'Point', 'coordinates': [65.7, -11.0]}",2003
3668,EONET_2057,Tropical Storm Ana,Severe Storms,2003-04-18,True,2003-05-02,"{'type': 'Point', 'coordinates': [-66.2, 29.1]}",2003
3669,EONET_588,"Chikurachki Volcano, Russia",Volcanoes,2003-04-17,True,2003-07-03,"{'type': 'Point', 'coordinates': [155.461, 50.324]}",2003
3670,EONET_2099,Tropical Storm 27p,Severe Storms,2003-04-14,True,2003-04-19,"{'type': 'Point', 'coordinates': [-175.4, -16.1]}",2003
3671,EONET_709,"Ulawun Volcano, Papua New Guinea",Volcanoes,2003-04-14,True,2003-10-10,"{'type': 'Point', 'coordinates': [151.33, -5.05]}",2003
3672,EONET_2109,Tropical Storm #27,Severe Storms,2003-04-13,True,2003-04-20,"{'type': 'Point', 'coordinates': [-179.6, -13.5]}",2003
3673,EONET_808,"Llaima Volcano, Chile",Volcanoes,2003-04-09,True,2003-04-16,"{'type': 'Point', 'coordinates': [-71.729, -38.692]}",2003
3674,EONET_2095,Super Typhoon  #2,Severe Storms,2003-04-08,True,2003-04-30,"{'type': 'Point', 'coordinates': [158.8, 2.6]}",2003
3675,EONET_2110,Cyclone  #26,Severe Storms,2003-03-29,True,2003-04-13,"{'type': 'Point', 'coordinates': [130.6, -7.0]}",2003
3676,EONET_781,"Mayon Volcano, Philippines",Volcanoes,2003-03-17,True,2003-05-14,"{'type': 'Point', 'coordinates': [123.685, 13.257]}",2003
3677,EONET_2100,Tropical Storm Craig,Severe Storms,2003-03-12,True,2003-03-17,"{'type': 'Point', 'coordinates': [139.5, -13.9]}",2003
3678,EONET_2101,Cyclone Eseta,Severe Storms,2003-03-10,True,2003-03-19,"{'type': 'Point', 'coordinates': [172.5, -16.0]}",2003
3679,EONET_2111,Cyclone  #25,Severe Storms,2003-03-08,True,2003-03-19,"{'type': 'Point', 'coordinates': [171.6, -14.0]}",2003
3680,EONET_2112,Tropical Storm #24,Severe Storms,2003-03-08,True,2003-03-18,"{'type': 'Point', 'coordinates': [129.0, -12.0]}",2003
3681,EONET_2102,Cyclone Erica,Severe Storms,2003-03-04,True,2003-03-20,"{'type': 'Point', 'coordinates': [154.1, -21.6]}",2003
3682,EONET_2114,Cyclone  #22,Severe Storms,2003-03-04,True,2003-03-20,"{'type': 'Point', 'coordinates': [152.4, -20.1]}",2003
3683,EONET_2113,Cyclone  #23,Severe Storms,2003-03-03,True,2003-03-21,"{'type': 'Point', 'coordinates': [78.4, -10.7]}",2003
3684,EONET_2115,Tropical Storm #21,Severe Storms,2003-03-01,True,2003-03-14,"{'type': 'Point', 'coordinates': [102.8, -12.8]}",2003
3685,EONET_2116,Tropical Storm #20,Severe Storms,2003-02-24,True,2003-03-06,"{'type': 'Point', 'coordinates': [118.5, -17.3]}",2003
3686,EONET_2117,Cyclone  #19,Severe Storms,2003-02-24,True,2003-03-09,"{'type': 'Point', 'coordinates': [42.3, -21.4]}",2003
3687,EONET_2119,Cyclone  #17,Severe Storms,2003-02-09,True,2003-02-20,"{'type': 'Point', 'coordinates': [65.9, -12.0]}",2003
3688,EONET_2120,Cyclone  #16,Severe Storms,2003-02-07,True,2003-02-20,"{'type': 'Point', 'coordinates': [55.9, -14.9]}",2003
3689,EONET_2103,Cyclone Dovi,Severe Storms,2003-02-05,True,2003-02-15,"{'type': 'Point', 'coordinates': [-162.9, -13.0]}",2003
3690,EONET_2121,Cyclone  #15,Severe Storms,2003-02-04,True,2003-02-16,"{'type': 'Point', 'coordinates': [-162.9, -10.2]}",2003
